"ID","GSM30361","GSM30362","GSM30363","GSM30364","GSM30365","GSM30366","GSM30367","GSM30368","GSM30369","GSM30370","GSM30371","GSM30372","GSM30373","GSM30374"
"219949_at",28.6,39.2,53.9,31.3,23.1,155,305.8,20.4,26.7,28,33.1,49,32.6,34.5
"219950_s_at",117.6,132,115.6,138.4,59.4,22,172.2,120.7,116.7,36.5,84.9,21.8,101.3,65.4
"219952_s_at",216.6,232.1,153.8,284,135.4,184.8,31,135.9,263.5,200.8,209.5,320.7,145.2,422.6
"219954_s_at",151.9,178.9,91.8,104.3,183.7,155,250.4,13.7,50.2,121.4,63.7,14.4,66.5,119.9
"219956_at",207.3,150,189.1,276.5,225.9,257.1,116.4,456.6,146.8,264.1,164.4,92.5,146.1,101.5
"219960_s_at",682.4,589.1,429.9,542.1,359.1,275.4,438.1,299.8,287.6,307.8,343.8,182.2,400.7,354.6
"219962_at",51.8,5.9,25.4,39.5,36.7,7.9,69,30.7,53.6,50.5,30.3,33.1,21.8,19.7
"219963_at",220.5,108.2,160.5,171.9,223.9,282.1,471.4,255.2,240.4,250,346.5,323.1,260,616.2
"219971_at",163.1,190.9,128.6,130.1,12.8,14.8,30.3,55.3,15,63.7,17.3,18.8,147.5,7.2
"219976_at",93.5,22.1,94.7,67.9,102.5,177.5,312.3,42.1,57.9,50.6,27.7,32.6,33.4,30.7
"219977_at",133.5,59.6,162.1,136.5,155.5,187.3,469.6,141.2,134,124.1,118,117.9,128.9,117.6
"219982_s_at",157.5,184.8,202.3,152.6,96.4,142.2,367.3,36.7,105,223.6,127.1,86.5,214,211.4
"219983_at",95.3,75.6,60.4,95.2,105.9,137.8,383.8,103.9,212.7,95.6,259.4,74.9,36.3,53.7
"219985_at",25.6,42.2,41.4,40.5,13.6,28.3,153.3,20.2,22.4,17.1,8,29.4,17.7,7.8
"219991_at",408.9,378.2,408.5,497.1,403.2,533.5,1029,609.8,699.7,433.4,336.2,366.5,323.8,303.1
"219992_at",251.1,232.6,315.4,316,210.9,372.1,328.4,395.4,286.6,323.9,222.8,272.6,219.3,278.6
"219993_at",37.5,46.1,69.9,86.7,74,46.1,14.4,20.5,62.4,51.6,49.9,97.4,45,80.1
"219994_at",459.6,239.3,338.4,249,207.6,264.2,81.9,416.6,291.4,202.7,361,196.6,169,568.1
"219997_s_at",352.2,361.1,479.8,578.6,459.4,419.7,14.8,244.4,272.3,413,269.2,99.2,551.1,347.6
"220000_at",379.5,159.6,259.2,84.1,337.7,481.7,370.6,1619.8,143.1,556.3,284.9,2318.1,48.9,1833.5
"220001_at",207.1,260.7,253.4,290.1,1345.4,783.5,580.9,1068.8,2255.9,2240,3571.5,3595.9,237.1,5098
"220004_at",44.3,4.3,24.6,65.3,80.5,143.2,118.9,35.5,16.7,70.9,59.3,91.5,74.4,25.4
"220005_at",619,604.4,740.3,877.6,138.9,693.2,1116.8,1665.7,927.9,355.3,2683.1,5239.2,402,1814.4
"220010_at",21.2,121.3,117.7,105.2,40.6,113.9,278.4,31.5,26.1,19.3,93.1,63.7,43.8,16.8
"220012_at",167.1,137.9,100.8,121.4,139.8,7,104.8,158.1,77.7,115.2,100.6,81,54.6,100.8
"220014_at",45.7,16.3,14.4,16.8,19.5,75.2,156.5,53.3,55.6,1.9,17.6,39.8,33,9.2
"220019_s_at",301.7,329.9,383.1,350.8,213.8,165.5,92.4,205.4,117,106.6,180.8,118.8,252.6,182.3
"220023_at",446.9,319.1,511.1,444,300.3,250.8,204.6,527.7,658,471,497.1,594,311.6,459.8
"220025_at",119.3,100.7,96.4,149.5,113.6,104.9,99.1,73.7,186.8,104.8,51,111.8,49,67.5
"220026_at",18.9,30.6,28.8,39.5,18.1,99.6,95.7,57.9,13,40.7,13.9,29.9,33.1,15
"220028_at",392.6,179,263.5,266.9,595.2,279.2,312.5,205.8,290.4,151.4,184.5,309,136,194.8
"220031_at",37.3,26.3,14.1,34.7,41.5,11.4,48.6,74.3,13.5,18.3,35.5,18.6,8.3,18.3
"220034_at",273,249.9,191.8,246.8,239.4,299.5,464,599,358.3,174,747.7,952.4,170.7,1196.4
"220037_s_at",7.8,40.6,10.8,10.3,4.8,6.6,7.5,11.5,30,19.8,56.3,23.3,5.8,10
"220038_at",112.2,105.1,182.7,198.6,157.2,143.9,6.6,90.3,128.3,5.4,9.5,6.4,1.2,24.4
"220040_x_at",47.1,76.1,155,138,169.8,102.4,62.1,107.5,160,32.2,97.7,102.5,88.5,174.3
"220042_x_at",260.1,248,110.2,111.8,235,56.3,87.2,240.8,94.2,63.3,109.5,229.8,139.8,39.3
"220043_s_at",131.5,18.2,11.8,18.2,16.5,30.3,262.3,173.7,18,70.3,20.1,26,23.8,8.3
"220045_at",67.3,54.5,107.9,98.8,61.3,121.9,106,66.3,49.2,82.3,72.8,67.4,40.6,120.6
"220046_s_at",2477,2206.8,2394.3,2369.2,1896.7,1661.3,1348.2,2741.5,2331.1,2789.5,2363.4,4261,2636.6,3304.7
"220047_at",92.4,65.4,15.6,77.6,64.2,30.6,10,46.6,33.4,81.6,71.6,64.9,58.8,6.9
"220048_at",329.5,258.4,369.8,391.6,303.9,142.5,295,184.1,209.4,239.3,172.2,250.2,187,227.7
"220049_s_at",25.3,10.4,8.1,20.4,33.3,23.1,14.7,14.8,7.7,16.7,17.4,12.3,5.2,8.4
"220050_at",213.6,187.4,245.7,221.1,205.8,255.8,244.4,404.2,326.9,376.2,236.6,343.2,170.7,258.1
"220051_at",196.1,165.1,218.9,206.2,187.7,212.1,324.3,388.5,213.2,221.8,118.3,210.7,195.5,232
"220052_s_at",646.7,817.9,516.1,534.6,417.9,457.6,52.5,370.6,512.8,308.5,381.2,557.3,806.1,552.8
"220053_at",66.2,24.6,35.3,35.3,34.6,174.2,207.9,32.2,31.8,27.1,61.1,15.5,19.5,56.6
"220055_at",98.8,66.5,20,61.7,88.7,6.2,18.7,17.5,44.2,25.6,11.6,45,57.9,9.4
"220056_at",346.7,278.3,328.2,253.3,242.4,249.9,513.9,295.5,247.8,258.3,167,341.8,217.7,183.9
"220057_at",12.3,42.1,22.9,16,10.5,8.8,19.8,15.4,52.8,26.3,19.8,37.6,18.9,14.2
"220059_at",243.8,636.9,333.7,318.3,258.8,357.7,424,124.4,123.8,142.1,154.7,110.1,82,115.2
"220062_s_at",144.2,87.5,112.6,164,160.4,4.6,140.2,43,92.6,74.9,82.5,92.2,80,100.6
"220065_at",13.4,7.1,9.7,14.5,73.1,17.8,41.5,5.7,27.9,15.6,9.7,20.9,10.2,10.1
"220066_at",343.5,486.7,547.7,524.3,347.5,402.2,935.7,583.8,569.1,494.7,1068.1,442.4,310.3,699.4
"220067_at",89.7,106.3,126,113.9,113.2,191.9,24.6,137.9,115.6,115,124.9,76.2,82.7,54.3
"220068_at",178.1,282.3,336.1,278.6,279.7,219.6,169.8,19.5,120.9,81.3,115,134,130.1,137.3
"220069_at",56.7,81.6,84.1,63.8,20.2,174,120.1,52.5,21.8,95.8,24.5,42.2,38.5,43.4
"220076_at",252.5,155.8,138.8,188.2,20.6,14.9,16.3,46.8,30.2,23.6,68.2,93.4,90.8,16.2
"220081_x_at",626.8,675.3,537.7,533.5,368.9,349.7,985.7,494.7,341.6,521.3,495.7,416.3,770.6,228.6
"220086_at",516.8,442,350.7,429.1,249.5,255.9,825.3,262.6,291.8,181.7,249.4,163.6,225.8,249.8
"220087_at",104.6,85,103,103.5,99.5,108.9,53.5,28.5,88.3,80.6,7.9,73.1,69.5,40.3
"220088_at",884.1,911.4,970.9,1141.7,1036.8,1517.1,1429.6,4099.5,3557.7,2029.8,4773.9,8110.4,686.6,4777.4
"220090_at",55.2,47.5,77.5,163.2,106.2,22.1,75.7,113.5,34.6,23,34.4,42.2,45.4,142.8
"220091_at",66.4,156.8,166.1,174.2,333,409,43.6,331.4,210.2,112.2,53.4,24.8,113.5,8.3
"220100_at",33,13.8,9.8,17.1,27.8,29.4,15.2,23.4,16.4,16,14.9,18.9,9.8,11.8
"220102_at",14.2,83.8,71.4,50.5,135.3,50,420.6,14.4,7.1,47.1,56.6,14.2,79.7,10
"220105_at",125.4,24.6,16.3,15.3,22.1,35,30.1,20.5,18.4,64.8,65.4,145.6,5.3,39.4
"220106_at",12.2,55.4,20.3,27,45.9,39.6,31.3,38.3,26.7,22.6,75.3,52.9,16.9,12.1
"220108_at",71.6,31.5,27,25.1,104,17.3,212.3,40.9,77.9,39.2,58.7,16.6,23,56.5
"220110_s_at",3,14,10,13.5,33.6,9.5,34.6,6.8,15.3,79.1,1467.9,105.3,6.3,188.3
"220111_s_at",29.9,23.2,12.9,24.7,16.8,71.6,20.3,26.5,50.6,24.7,12.8,20.8,6,14.7
"220113_x_at",341.2,334,256.2,270.9,769.6,549,531.3,450.2,453.7,366.9,394.5,559.4,263.5,266.7
"220115_s_at",156.1,74.7,60.5,92.5,163.8,80.4,352.4,122.7,149.6,95.2,104.6,103.2,94.1,76.1
"220116_at",45.8,8.2,10,41,18.9,17.3,19.6,2.8,7.3,15.7,5.9,18.8,6.3,13.2
"220118_at",24.9,68.3,56.9,25.5,32.2,93.8,18.5,21.2,26.5,18.8,77.3,32,49.1,8.8
"220120_s_at",123.2,49.3,67.6,87.7,102,14.1,291,161.9,57.3,90.5,41.8,64.5,32.9,53.3
"220124_at",35.2,35,30.4,62.8,31.3,50.7,29,44.1,47.3,3.7,51.5,51.7,29.3,21.6
"220125_at",51.1,38.7,92.5,64.4,72.7,27.8,18.6,13.5,24.9,106.8,45.6,24.1,76.4,76
"220126_at",68.2,91.8,60.3,69,231,97.9,34.1,139.3,59.9,19,75.3,14.4,32.5,7.5
"220130_x_at",36.6,11.9,26,12.1,33.2,25.6,23.6,20,27.4,95.2,19.6,42.7,105.6,23
"220131_at",66,89,141.3,216.6,108.2,13.5,58.8,41.4,40.5,105.6,77.4,25.5,25.9,119.3
"220132_s_at",562.4,718.3,475.2,509.5,205.6,143.9,11.4,186.7,117,86.6,116.2,99.1,227.3,80.7
"220135_s_at",390.8,199.7,191.2,244,303.8,175,388.9,292.2,296.2,188.8,189.1,216.5,168.5,207.1
"220136_s_at",10.8,7.9,6.3,5.6,7.4,16.1,15.3,14.7,8.5,7,4,6.9,5.2,5.7
"220138_at",387.2,201.8,225.6,341.6,230.6,323.5,27.3,320.1,288.8,319.7,175.8,421.1,174.3,244.8
"220139_at",24.1,22.6,41.4,56.4,82.9,42.6,53.6,37.1,17,125.9,52.7,147.7,130,24.3
"220142_at",31.4,15.1,84.7,25.8,31.8,176.3,211.2,36.9,25.1,21.9,34.8,55.5,72.6,20
"220143_x_at",354.7,346.8,384.7,433.9,315.4,365.1,446.7,427.4,275.4,432.3,314.5,251.3,378.2,290.8
"220146_at",145,680.1,246.3,321.9,266.7,286.4,365.5,249.6,247.8,208.7,53.4,49.2,274.6,36.9
"220147_s_at",815.5,983.9,957.9,1195.5,668,534.1,1463.8,717.6,494.8,443.4,554.2,165.9,866.4,628
"220148_at",132.2,77.6,34.9,59.8,77.5,71.7,170.8,32.9,66.8,41.4,68.5,71,68.5,6.8
"220153_at",150.5,203.9,137.8,101.9,29.3,53.6,30.5,60,86.3,128,136.8,120.3,105.2,216.9
"220157_x_at",138.7,54.6,54.8,109.9,49.4,15.4,44,127.5,99.7,126.3,144.3,11.8,159.2,65.6
"220158_at",137.4,121.3,126.8,154.6,90.6,81.8,281.7,129.5,135.3,163.5,136.8,159.6,110.3,150.3
"220160_s_at",462.4,191.2,200.4,185.7,220.1,124,51,251.6,212.8,253.2,105.1,137.3,109,124.5
"220161_s_at",293.5,146.6,136.6,172.5,196.1,237.8,243.3,217,219.9,248.2,224.2,365.7,184.5,199.9
"220162_s_at",231.3,181.9,260.9,213.4,376.6,206.4,176.8,153.5,537.2,401.9,209,194.7,275.8,336.3
"220163_s_at",195.2,171.1,186.5,177.6,214.8,283.4,46.7,107.6,174.7,163.3,138.6,140.1,152.9,182.1
"220164_s_at",20.8,17.5,18.1,54.3,37.9,31.5,260.3,30.5,22.8,41.5,40.4,66.3,37.7,18.2
"220166_at",20.8,103.6,76.4,131.7,189.2,112.6,54.7,92.9,175.5,137.7,149.5,101.4,85.5,148.7
"220170_at",97.5,64.8,39.6,29,49.6,52.3,122.1,47.4,7.9,16.8,5.7,62.3,7.1,36.6
"220171_x_at",7.2,130.4,82,92.7,98.8,94.7,38.4,7.6,41.9,36.5,74.8,8.4,61,61.7
"220177_s_at",50.8,72,96.3,123.9,78.2,43.1,37.1,192.8,98.8,115.4,56.2,47.9,156.1,45.6
"220179_at",126,106.7,79.7,129.1,126,143.3,192.5,164.2,72.3,53.4,133.8,89.7,38.4,84.7
"220180_at",135.9,23.2,11.4,18.2,23.6,14,41.4,86,33.3,8.7,58.6,54.9,15,23.1
"220183_s_at",6.3,4.9,4.5,22,9.4,7.7,9.6,10.6,11.7,21.4,11.6,64.4,5.7,6.6
"220185_at",183,122.2,46.5,110.8,114.1,106.5,170.9,46.6,108.5,46.2,105.1,244.3,83.1,145.9
"220188_at",24.5,93.2,58.5,97.9,201.4,83.7,68.1,30.8,89.5,79.5,75.4,83.4,68.6,15.4
"220189_s_at",333.4,338.3,441.7,445.4,487.9,663.7,309.4,607,846.6,577.1,696.1,286.9,483.4,440.3
"220190_s_at",5.7,25.7,4.2,14.3,9.2,20.1,211.2,59.5,9.2,52.2,14.1,33.1,18.3,5.7
"220191_at",9.8,21.5,12.4,34.9,31,4.9,46.1,46.4,40.1,68.1,59.1,3.9,7.6,27.7
"220197_at",10,53.1,10.1,81.3,138.4,40.9,185.2,124,44.7,16.2,60.4,31.2,34.3,74.7
"220198_s_at",123.9,139.2,99,87,170.9,68.9,66.3,22.4,26.8,83.1,64.4,84.6,14.3,38
"220200_s_at",134.8,110.6,145.9,133.4,136.4,143.3,27.6,120,111.8,104,122.8,152.9,70,237.2
"220202_s_at",199.7,241.5,147.4,138.5,163.6,207.8,26.7,232.2,94.5,144.5,202.7,78.3,134,111.3
"220205_at",100.1,60.7,52.1,130.1,119.6,48.9,19.2,89,54.9,53.2,33.6,72.9,43.8,43.3
"220207_at",25.8,97.8,69.2,142.1,52.4,87.4,69.7,159,52.5,111.8,172.3,105.7,35.7,109.3
"220208_at",208.7,146.2,170,325.1,175.2,266.2,70.9,52.8,217.6,447.4,169.6,473.4,182.4,290.2
"220209_at",218.6,82.9,73.4,25.9,93.6,106.8,461.1,168,54.2,31.8,18.2,152.5,8,39.4
"220210_at",46.8,80.5,123.6,128.1,100.1,121.3,58,134.5,187.3,169.9,167.6,370.3,61.8,44.4
"220214_at",24.5,66.6,11.7,12.6,14.9,38.6,51,32.4,20.8,11.5,16.4,17.2,12.7,16.1
"220217_x_at",113,112.6,86.7,108.5,212.4,188.3,446.4,126.3,115.6,33.1,26.5,23.6,74.3,104.3
"220224_at",37,63.3,54.3,73.6,29.2,101,19,45.6,18.9,66.4,24.7,18.3,28.5,18.1
"220225_at",13.9,11.2,37.8,32.4,49.7,66.1,207.8,200.9,17.6,84.6,15.2,45.8,27.3,42.6
"220229_s_at",93.1,72.4,80.2,59,18.5,14.7,21.8,16.1,11.3,8.8,43.9,14,8.2,30.5
"220230_s_at",114.5,91.2,134.5,171.1,105.9,29,237.1,31.4,87.6,99.3,118.6,163.9,80.6,142.5
"220231_at",225,144.8,213.9,175.2,217.1,262.5,232.5,63.6,153.5,162.2,90.8,219.5,99.7,67.2
"220234_at",70.8,48.9,19.4,14.5,10.6,8.4,9.9,14.3,20.6,15.7,14.7,60.9,14.5,66
"220244_at",243.1,225.6,230.7,425,271,250.9,545.9,369.1,232.5,227.2,313.8,366.1,220.2,260.9
"220245_at",20,91.1,73.6,34.5,67.4,44.4,34.6,37.4,32.3,88.5,25.6,40.8,45.9,28.1
"220246_at",13.6,5.3,13.5,15.8,67.2,10,10.6,13.1,8.7,8.5,16.7,20.3,5.1,9.9
"220247_at",26.6,24.5,12.1,14.6,40.3,0.8,114.4,66,5.1,19.8,6.3,23.8,27.1,21.2
"220248_x_at",645.7,624.8,574.7,593,690,737.9,349.5,924.5,950.4,727.3,853.4,777.1,524.2,826
"220249_at",21.1,8.4,11.6,23.9,58.8,75.9,102.8,27.1,23.8,21.9,11.6,10.9,7,7.5
"220250_at",130.7,134.1,97.5,138.5,10.2,126.9,25.7,8.3,82.7,109.7,64.8,90.1,83.9,55.1
"220253_s_at",47.1,31.2,27.3,26.6,6.4,27.5,78.6,56.9,19.5,14.9,4.3,8.6,5,3.2
"220255_at",86.8,173.6,181.7,179.6,69.8,204.6,282.6,198.6,108.9,129.3,160.9,77.2,121.5,209.4
"220257_x_at",124.2,133.1,66.7,75.4,178.5,263.4,259.4,203.8,196.5,136.9,224,135.9,134.9,137.5
"220273_at",7.6,5.4,10.6,7.8,15.2,26.1,111,17.9,7.6,8.6,4.9,7.8,7.9,5.2
"220275_at",220.3,166.3,175.1,271.3,127.3,161.5,533.1,242.1,144.2,181.9,81.5,46.6,124.7,75
"220277_at",140,69.7,33.5,25.2,137.8,96,20.2,139.2,126.2,60.6,132.6,165.4,63.1,107.5
"220279_at",12.7,17,58.6,56.8,15.9,47.4,56.8,22.3,16,14.2,30.6,15.4,23.6,12.5
"220280_s_at",80.2,77.9,9.1,52.9,8.2,126.5,15.9,98.3,16.5,16.2,10.4,33.2,37.5,9.9
"220281_at",4.1,15.6,3.6,9.7,36,80.4,160.9,5.9,14.7,25.9,7.2,17.7,16.9,5.7
"220284_at",15.5,6.3,10.8,7,32.9,13.5,38.6,29.3,15.8,11.1,12.2,13,6,11.9
"220287_at",208.4,160.5,249.5,221.3,262.7,201.6,122.2,233,190.8,211.9,158,242.3,153.1,148.7
"220288_at",272.4,146.7,135.3,202.3,174.3,141.1,182.4,96.5,143,235.8,194.1,189.5,125.5,163.3
"220294_at",23.2,3,5.3,3,1.7,59.4,60.7,19.2,3.2,2.9,5.2,59.5,3,7.3
"220302_at",9.5,8.4,11,11.9,8,9.8,238.1,71.3,9.2,21.3,184.5,363,10.2,84.5
"220304_s_at",96.2,22.3,110.2,25.2,134,105.8,99.1,52.5,23,113.3,85.9,139.9,65.8,54.4
"220307_at",566.2,647.3,372.5,710.3,522,432.4,78,604.7,507.2,429.8,150.4,44.7,1259.8,114.6
"220308_at",80.6,22.7,52.9,60.9,77.4,4.4,84.8,78.1,156.8,202.9,270.4,181.9,101,181.9
"220311_at",17,5.9,46.5,8.2,6.1,23.1,44.6,17.2,10.7,10.6,3.5,4.4,4.9,7
"220313_at",42.8,36,22.8,42.4,52.4,31.4,17.6,91.7,54,30.6,20.9,34,18.7,12.8
"220315_at",7.2,88.1,40.2,46.7,12,85.1,302.1,126.2,60.6,100.2,134.4,92.3,65.3,53.3
"220316_at",140.2,92.1,54.5,32.2,124,113.9,98.1,154.6,138.8,92.8,63.3,174.5,67.6,101.5
"220317_at",91.6,46.2,47.7,79.1,16.7,68.3,31.6,82.8,60.6,40.4,80.5,106.1,62.3,61.2
"220319_s_at",506,472.6,295.4,270,432.6,454.6,255,279.8,258,112.2,323.6,159.3,254.1,179.6
"220322_at",63.9,52.4,71.8,93.6,102.3,72,57.5,65.1,112.5,59.7,58,109.4,74.9,50.1
"220325_at",48.7,85.7,17.8,66.5,15.5,13.5,33,29.7,25.9,16.8,18.9,50.9,14.2,10.9
"220327_at",20.6,39.2,36.4,67.1,47.7,8.1,16.5,70.9,43,44.3,39.7,47.9,21.9,19.8
"220330_s_at",1047.3,1547.5,1153.4,1329.5,1049.1,1115.8,2770.7,1607.7,1077.8,932.3,3435.7,2792.6,1083.1,3174.7
"220331_at",52.4,22.7,76.9,87.8,80.2,14.8,120.4,20.2,84,44.5,72.4,33.5,121,46.7
"220332_at",50.2,36.5,57.1,57.8,48.6,45.9,482.6,42.1,16.8,31.9,47,22.3,26.6,30.8
"220334_at",117.6,101.5,105.4,161.6,59.7,77.1,177.4,103.9,130.1,164.7,95.8,188.6,87.6,65.8
"220336_s_at",107.9,93.1,134.1,143.6,182.1,258.4,799.4,79.7,227.2,220.2,183.9,152.7,116.8,77.5
"220337_at",42.4,11.5,30.9,52.5,109.7,91.9,41,73.4,38.9,134.3,88,14.6,79.1,20.9
"220339_s_at",219.2,231.6,49,214,115.7,205.2,93.8,172.2,53.7,36.5,35.3,55,30.5,109.8
"220343_at",123.9,46,31.1,91.2,76.5,90.8,29.6,29.4,105.6,115.8,131.7,95.5,38.6,74.2
"220351_at",39.5,40.9,13.3,32.5,44.3,14,13.6,33.2,41.1,17.8,56.6,42.4,42.9,25.7
"220356_at",19.8,14,26.5,6,19.8,11.4,15.6,9.4,8.8,55.1,47.2,42.7,13.8,21.5
"220357_s_at",337.5,109.6,170.1,189.4,279.8,92,449.4,141.4,187,186.7,153.4,199.9,143.7,176.6
"220358_at",179.9,273.1,245.6,296.8,241,136.3,53.8,137.6,403,352.6,185.5,105.3,177.6,204.5
"220359_s_at",51.6,3.5,12.4,8.9,21.4,3.5,24.9,16.1,19.6,2.4,11.5,15.6,16.5,31.3
"220365_at",63.3,5.7,58.8,21.5,24.6,71,33.7,22.3,12.8,40.4,50.7,66.2,36,18.7
"220366_at",154.9,135.8,145.9,170.9,105.2,175.1,459.3,228.7,144.3,168.6,73.2,121.4,76.3,127.8
"220371_s_at",332.2,208.4,500.3,552.1,345.8,486.5,19.5,224,641.1,510.7,497.3,1152.7,431.3,374.1
"220378_at",138.9,125.5,87.5,141.5,105.7,19.5,96.4,107.4,85.3,49,120,163.1,94,142.1
"220379_at",159.6,138.4,190.5,228.2,241.4,189.1,64.3,228,181.6,161.2,146.4,156.6,155.4,172
"220380_at",29.5,39.8,55.5,55.7,23.3,52.6,61.8,66.9,50.5,36.5,48.7,21,37.8,49.5
"220383_at",73.6,34.5,17.9,5.4,36,11.9,34,57.1,56.6,18.3,30.3,101,30.6,53.9
"220384_at",201.9,70.3,58.2,10.7,70.2,38,617.3,163.8,100.9,107.8,387.1,236.9,20.4,589
"220386_s_at",524.1,902.6,665.5,623.3,65.1,84.1,256.6,135.6,86.3,135.2,163.3,103.8,182,344
"220387_s_at",8.9,20.8,71.6,43.6,10.6,24.2,10.6,10,10.7,80.3,60,31.5,58.7,8.3
"220392_at",8,4.2,9.5,11,40.9,12.6,234.4,19.1,9.7,5.2,6.2,8.4,12.3,10.2
"220393_at",4.6,23.7,3.9,5.9,7.3,7.6,109.1,13.3,1.7,2.9,7.2,3.7,28.6,29.7
"220394_at",100.1,63.1,28.8,53.6,123,81.6,135.7,34.1,7.4,23.4,2.8,32.1,25.4,23.2
"220397_at",101.1,108.2,111.6,144,66.2,12.6,9.4,5.2,51.6,48.9,85.3,73.2,31,63.1
"220403_s_at",10.6,6.6,9.6,6.4,23.5,15.1,12.1,7.8,3.8,56.6,11.4,49.6,23.8,6.3
"220405_at",14.8,34.7,51.2,66.7,57.1,90.1,95.1,24.5,52.5,10.9,67.6,81.2,48.1,44.1
"220408_x_at",951.2,361.1,525.1,504.6,375.4,401.3,602.2,574.1,393.6,217.7,271.1,591.2,368.2,533.7
"220412_x_at",13.6,14.9,13.7,7.8,22.9,7.4,29.6,25.2,24.7,25.8,18.8,50.5,9.9,76.8
"220413_at",66.3,85,163.8,108.5,225.1,206.7,178.4,198.4,191.8,55.9,144.1,178.7,102.8,210.6
"220414_at",46.9,44.9,18.7,45.7,58.1,50.3,193.9,27.3,28.4,108.9,70.8,122.1,72.7,23.7
"220415_at",72,18.4,16.1,58.5,37.1,10.2,18.8,51.6,7.3,9.8,22.7,38.3,7,7.8
"220418_at",76.2,171,314.6,325.2,9.1,86.6,318,10.5,8.3,194.8,8.3,7.8,503.3,4.5
"220419_s_at",1086.1,1091.2,1073,1168.5,661.7,572.2,1561.7,1401.1,536.9,463.4,802,619.7,870.1,660
"220420_at",129.7,76.6,27.9,45.7,165.2,327,185.6,111.6,112.5,155.1,185.6,156.9,29.1,79.1
"220422_at",74.6,22.1,74.4,106.2,62.5,132.8,160.1,38.7,138.8,55.4,76.7,99.7,86.9,66.4
"220423_at",41.8,13.4,27.2,15,25.4,25.7,29.5,25.3,15,17.3,18.5,21.6,12.8,19.2
"220424_at",112,10.8,10.4,7.5,9,47.3,12.4,26.7,6.6,25.6,9.3,11.9,7.5,7.5
"220428_at",120.4,110.7,43,101.1,106.7,71,9.2,84.9,88.4,12.5,73.7,96.5,55.5,83.8
"220429_at",40.4,57.3,66.2,68,30,231.7,90.5,34.2,17.7,44.8,62.5,68.6,32.1,11.4
"220432_s_at",19.8,32.8,34.8,16.6,25.9,10.2,149.8,56.3,23.5,40.5,3,24.5,8,25.5
"220433_at",290.7,196.1,166.2,215,132.7,232.6,224.9,193.4,106.4,120.7,182.1,64.2,132.8,87.8
"220437_at",36.5,21,21.3,20.5,10.2,13.6,13.3,12.4,14.6,24.1,16.5,27.4,21.4,14.4
"220440_at",45.3,68.1,12.6,28.6,31.4,50.5,90.4,20.2,32.1,23.1,67.2,92.5,36.9,61.3
"220442_at",44.6,51.9,45.1,128.7,6.5,6,59.8,80.1,27.1,15.8,41.2,52.7,10.4,10.7
"220443_s_at",210,86.9,141.2,155.2,185.3,29.3,51.9,117.3,176.2,139,141,123.3,159.7,140.1
"220445_s_at",14.9,8.1,10.3,6.3,23.6,7.8,96.4,16.4,9.3,5.2,9.7,5.8,11.2,9.3
"220446_s_at",340.9,202.7,213,203.4,284.1,239,262.8,456.7,237.2,244.6,196.4,284.1,163,182.2
"220447_at",8.2,10.4,9.9,11.5,24.3,5.6,49.1,14.1,22.8,6.4,6.1,10.1,8,5.4
"220448_at",23.7,10.5,26.2,10.8,8.8,18.9,26.4,14.2,15.1,9.4,24.7,15,11.6,45.1
"220451_s_at",183.2,127.2,197.1,231.1,252.6,380.1,596.1,196.3,287.5,216,152.8,216.2,183.2,210.4
"220452_x_at",299,232.8,357.6,328.4,48.1,58.7,185.6,400.5,186.5,161.6,258.5,238,312.7,296
"220455_at",27.2,114.1,39.1,37.8,35.2,30.4,21.3,42.8,34.6,51,158.1,79.9,34.6,29.9
"220460_at",96.3,42.9,36,102.3,106.7,69.4,83.1,102.8,54.2,120.9,60.3,15.6,54.5,21
"220474_at",31.1,2.3,16.4,18.2,43,33.4,25.6,16.6,26.7,45.2,23.3,37.2,21.2,16
"220475_at",274.8,129.2,178.7,203.6,348.4,136,26.3,216.5,206.4,237,175.8,98.8,125.5,177.1
"220478_at",16.1,17.8,17.1,16.7,21.1,24.2,22.3,23.6,25.9,42.1,18.1,29.2,15.3,19.6
"220480_at",20.3,6.7,6.5,5.1,15.9,8,20.8,10.6,7.2,11.6,4.5,6.6,6.1,6.1
"220481_at",81.1,13.1,55,101.4,43.7,14,144.2,106.1,73.4,20.4,50.6,93.4,76.5,80.8
"220482_s_at",18,7.2,13.6,10.2,29.2,31,22.4,35.3,26.9,22.1,9.2,123.6,60.2,9.1
"220483_s_at",15.1,126,129.3,59.8,80.4,128.4,31.5,83.2,7.6,9,18.8,17.9,38.3,102.6
"220487_at",11.7,8.3,4,7.4,6.5,12.3,50.8,7.5,5.7,3.4,5.3,14.5,9.8,3.2
"220491_at",227.2,210.9,185.6,189.2,316.4,243.1,232.6,205.7,302,270,167.9,301.3,144.8,231.7
"220492_s_at",10.8,82.8,9.8,9,6.4,83.7,259.5,10.7,5.1,45.4,7.4,22,5.9,5.7
"220493_at",31.9,17.4,35.8,80.7,47.5,78.5,271.7,19.6,66.1,13.5,7.4,38.5,23.2,11.5
"220494_s_at",524.6,178.9,196.7,243,130,25.1,148.3,35.4,201.1,62.2,20,17.7,55.2,21.1
"220496_at",250.6,158.8,241.4,322.7,340.6,394.8,938.1,412.4,665.9,1209.1,1592.7,682.4,306.4,261.8
"220497_at",12.1,26.8,2.2,11.2,21.4,15.3,31.7,16.4,43.7,2.5,33.7,17.8,16.7,14.3
